year,2000,2000,2001,2001,2002,2002,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017,2018,2018,2019,2019,2020,2020,2021,2021
import_or_export,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import
Belize,75860110.0,141049500.0,31348785.0,133560309.0,1777287.0,109446128.0,97145081.5,107244418.5,99947237.5,102324404.5,91846415.5,130216958.0,137239214.0,165994423.0,134814370.0,175933846.0,195517711.0,217647419.0,148293248.675,163802255.355,198804037.988,190341780.465,244400070.14,213512167.315,208930052.0,230958301.0,216932192.0,239975569.0,192104087.0,259963233.0,146482251.0,222075214.0,95423843.0,201857041.0,102659951.405,217504823.715,101701916.36,251621528.27,104830634.332,266800595.866,87136887.61,191548473.65,105801404.44,260589494.10999998
Benin,38525673.0,237526501.0,36366152.0,244892826.0,71832048.0,300048749.0,45570375.0,408584212.0,45790955.0,434707404.0,61164036.0,474255779.0,60186779.0,543018350.0,85768312.0,861215337.0,101376410.0,831875792.0,180238589.0,726783089.0,300907663.0,1236041165.0,136658627.0,1066052424.0,164175871.0,1382211051.0,198282817.0,1627664953.0,288091093.0,2217741208.0,202430584.403,1442496765.649,134644644.61699998,1630889637.533,251342543.832,2159958779.5039997,331631736.909,2120469924.909,274688369.23,1624662190.016,219093375.963,1307870644.7489998,209620413.968,1670845891.824
Bermuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250231552.0,0.0,274869401.0,0.0,312432156.0,0.0,287875149.0,0.0,273724829.0,0.0,277526857.0,0.0,265560235.0,823573.0,261072486.0,224311.0,359294210.0,200080.0,335815846.0,212272.0,291738658.0,228382.0,287479379.0,373401.91000000003,289094826.08000004,4566194.95,338744213.96000004,308277.26,309248658.75,80432.31,213195235.94,81272.90000000001,264114118.77
Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132069697.0,109125677.0,201897236.0,148832098.0,361079777.0,194960962.0,513815586.0,206271444.0,298145539.0,187279837.0,99161301.0,262687526.0,103680864.0,326353447.0,271947450.0,366148451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia (Plurinational State of),751021030.0,404656942.0,716820017.96,387491294.0,787783534.96,334359300.0,1024812348.1600001,351558930.0,1507729266.42,361223751.0,2192060327.02,503781093.0,3296719134.43,553557758.0,3893464268.52,660689209.0,5775457784.7699995,1067680648.0,4312351548.38,894521741.0,5609823795.13,1121407201.93,7377620982.01,1645803630.0900002,9021181544.74,1818089664.23,9936698172.0,1854942894.74,9863163824.5,1945100870.22,6680180370.0,1731680621.69,4990618994.0199995,1422869922.1399999,5907992791.72,1587178462.38,6380726381.01,1912390399.13,5695199018.62,2184016358.94,4455879799.35,1474219546.68,6404466455.38,2790996434.9900002
Bosnia Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,232813306.0,754634402.0,464150743.0,1251083972.0,669800933.0,1841540707.0,849385579.0,2069967930.0,1014903116.0,2501622783.0,1225039200.0,3473727311.0,1130744930.0,2381966723.0,1407592406.0,2944705495.0,1629527062.0,3748110319.0,1217303592.0,3312432430.0,1496295125.0,3278735344.0,1469393391.0,3195327944.0,1217770739.0,2437437511.0,1282354022.0,2341017180.0,1589561098.16,2882855299.94,1770013974.92,3156640201.466,1488208604.908,2968550173.137,1411465332.296,2268150216.402,1994123253.826,3135784331.5420003
Botswana,78447500.0,475196942.0,86679854.0,460393905.0,96046074.0,811285784.0,86325682.0,906865612.0,102352838.0,839528832.0,117183606.0,912856054.0,175282586.0,973496419.0,336500616.0,1134270396.0,369805530.0,1522310024.0,263774119.0,1263930373.0,339083055.13799995,849258391.065,245589174.706,2834190513.819,310156802.399,3413816292.204,373778703.505,3012435397.3910003,374025754.161,2853969787.489,249551614.802,2340126845.2409997,172051035.0,1398566540.0,137474519.47599998,1268579038.576,195968236.559,1405408677.679,126900555.55,1386771282.8509998,144159983.501,1426072090.439,294574963.069,1676080676.575
Brazil,16231240780.0,15374390205.0,18849207546.0,14096118642.0,20475066409.0,12805435152.0,26326073056.0,13536341194.0,34167520296.0,18197882465.0,42683474720.0,20703127746.0,50511177654.0,26271442657.0,63238172719.0,33909655674.0,86907746654.0,50238320625.0,68901805459.0,30698578429.0,99070429808.0,45152007228.0,133577949018.0,59890445109.0,123227331102.0,57551887132.0,122046034305.0,64364753378.0,118459243843.0,62689218224.0,94008308789.0,39270754961.0,85010327893.0,29618681540.0,109474572796.0,35880879051.0,129815372852.0,40770699546.0,127524884056.0,38416674028.0,125972452405.0,27597799018.0,175482449546.0,45607139076.0
Brunei Darussalam,0.0,0.0,3136246357.0,171333349.0,3140827740.0,171525460.0,3635496329.0,181014934.0,4637308727.0,215452221.0,0.0,0.0,7351756609.616,253028058.33,7402248351.0,283161637.0,10343779384.0,350211307.0,6892049368.0,359668067.0,8482330997.406,463273089.529,11902618782.765001,705945364.353,12455061167.0,756489993.0,11063109599.0,658904517.0,9745395371.0,826034410.0,5914805678.0,568559680.0,4293531673.0,583100567.0,5000163342.1380005,632433647.919,5999499294.045,660982080.466,6425232168.18,2090785244.61,5398197235.4800005,2322350868.63,8745320808.119999,6152030906.29
Bulgaria,1075676980.0,908960136.0,974415874.0,1061228465.0,1041860325.0,988190733.0,1207617879.0,1453857692.0,1802932947.0,2039078174.0,2454072067.0,2725445265.0,3465256977.0,3728728240.0,4469572125.0,9366638807.0,6198107908.0,12080404809.0,4365402722.0,7647203027.0,5679091968.0,9003419522.0,7819770163.0,12202649910.0,8596516834.0,12492551617.0,9615891141.0,12612953717.0,8482932635.0,11436697448.0,6727893738.0,8483633271.0,6758471389.962,7237938682.844,7680054724.54,9695719447.897001,7927041985.795,10374176144.359,8523931294.763,10139598906.336,6839185192.537,8627062875.957,9793760457.427,11882291726.467001
Burkina Faso,37339920.0,283901443.0,39974192.0,320407442.0,31115401.0,215328167.0,38156697.0,272566951.0,56270495.0,331365625.0,61464421.769,465304946.437,127004281.259,726966648.694,160290379.383,686000244.3640001,179307958.939,898848329.354,208860981.23000002,860309519.517,166875629.555,835237843.301,256717377.475,1063755506.609,242998010.89900002,1361248437.93,419281539.069,1630745385.9350002,451112841.24300003,1567367153.122,394732193.77,1209976108.481,327197380.0,1128102818.0,392847333.023,1440069844.7649999,489197302.443,1725238666.877,338539944.865,1650199750.32,430443744.577,1657056010.6060002,522027647.667,1955272687.978
Burundi,35088246.0,61665336.0,32101378.0,47009220.0,19332655.0,45048460.0,26844036.0,57700453.0,31199962.0,56335143.0,49002303.0,58165628.0,43473652.0,47872306.0,54723853.0,189353746.0,54834567.0,70072436.0,56055134.0,85410470.0,88397885.607,95502128.03400001,100529100.0,592000435.0,99190050.0,504909944.0,53953546.0,294022561.0,73986168.0,267106895.0,60926686.0,198529508.0,72199713.0,220881136.0,82549996.403,292860469.135,98963535.705,284780867.574,89296024.84,330867550.49,74603199.471,280811462.73800004,80005883.20199999,319188405.911
Cabo Verde,25423105.0,74808592.0,56515.0,79218214.0,476813.0,89400539.0,1184849.0,139415493.0,1147705.0,144468821.0,53262222.0,155706636.0,66509882.0,184523796.0,67448225.0,256914326.0,0.0,307621027.0,90306908.0,252008203.0,98249207.0,267332602.0,171429470.0,387752381.0,190587030.0,295610497.0,31434511.02,351216584.435,35860803.492,310693519.186,29739637.630999997,247208065.147,23119766.0,235872475.0,10047393.905000001,274563856.352,13886267.1,301346465.92,203048608.67999998,825652149.623,9111436.992,592874901.3790001,116381529.15100001,683356556.83
Cambodia,317852829.0,293005157.0,242741138.0,314228730.0,460338741.0,301881248.0,363710918.0,319884935.0,650856729.0,337438248.0,611601844.0,342578550.0,681236098.0,415812743.0,596796306.0,601529562.0,1045894678.0,722038539.0,2075008089.0,618376955.0,1874052839.0,606342472.0,1772510723.0,1146627673.0,839705882.0,1540224349.0,363492315.0,1396174859.0,497688340.0,961466629.0,368508505.0,675851878.0,422902984.0,1748619180.0,575649815.6600001,2236348295.7799997,712216925.61,2978258460.81,739858797.79,3533374546.55,1295521115.54,3159697177.35,1118151938.43,3495351616.21
